,address,tools,lines,nb_vulnerabilities,source_code,vulnerability_category_labels,md5_hash,scores,accepted_labels,token_count
2457,0x5fa498b70de14fa9f7b2a51e973c65346a31b8cc,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}",[],0,pragma solidity 0.4.19; contract Admin { address public owner; mapping(address => bool) public AdminList; function Test() public returns (uint256 _balance) { address sender = msg.sender; return sender.balance; } function TestX() public { owner = msg.sender; } },set(),d611c567f0e33f2b0317c20925e882f3,"{'access_control': 0.0, 'arithmetic': 0.0, 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 1.0}",{'clean'},71
2458,0x5f7457437d38bcef7a517bd2c2278a6559b90a4b,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}",[4],1,"contract CarPark { string public standard = 'Token 0.1'; string public name; string public symbol; uint8 public decimals; uint256 public initialSupply; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; function CarPark() { initialSupply = 5000000000000000000000000000; name =""CarPark""; decimals = 18; symbol = ""CPK""; balanceOf[msg.sender] = initialSupply; totalSupply = initialSupply; } function transfer(address _to, uint256 _value) { if (balanceOf[msg.sender] < _value) throw; if (balanceOf[_to] + _value < balanceOf[_to]) throw; balanceOf[msg.sender] -= _value; balanceOf[_to] += _value; } function () { throw; } }",{'arithmetic'},43126dca33776365ab346a50b555d94e,"{'access_control': 0.0, 'arithmetic': np.float64(0.220970829953588), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.8888888888888888}",{'arithmetic'},200
2459,0x5ee82a5250ac20f0bbe2f55cde273937461c882f,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Callstack Depth Attack Vulnerability.': 1}, 'categories': {'denial_service': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_UNCHECKED_CALL': 1}, 'categories': {'unchecked_low_calls': 1}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}",[21],2,"contract DAO { function balanceOf(address addr) returns (uint); function transferFrom(address from, address to, uint balance) returns (bool); uint public totalSupply; } contract WithdrawDAO { DAO constant public mainDAO = DAO(0x6f6704e5a10332af6672e50b3d9754dc460dfa4d); address constant public trustee = 0xda4a4626d3e16e094de3225a751aab7128e96526; function withdraw(){ uint balance = mainDAO.balanceOf(msg.sender); if (!mainDAO.transferFrom(msg.sender, this, balance) || !msg.sender.send(balance)) throw; } function trusteeWithdraw() { trustee.send((this.balance + mainDAO.balanceOf(this)) - mainDAO.totalSupply()); } }","{'denial_service', 'unchecked_low_calls'}",61368b304135879da064bd63117dc4d6,"{'access_control': 0.0, 'arithmetic': 0.0, 'denial_service': np.float64(0.2075828841591358), 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': np.float64(0.16784328247863028), 'other': 0.0, 'clean': 0.7777777777777778}","{'denial_service', 'unchecked_low_calls'}",203
2460,0x5d77bcaed8a64551f17d1762abdf5f02463f3ae6,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {'calls-loop': 1}, 'categories': {'denial_service': 1}}, 'oyente': {'vulnerabilities': {'Integer Overflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_GAS_LIMIT_IN_LOOPS': 1}, 'categories': {'denial_service': 1}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[58, 54]",3,"contract Ownable { address public owner; function Ownable() { owner = msg.sender; } modifier onlyOwner() { if (msg.sender != owner) { throw; } _; } function transferOwnership(address newOwner) onlyOwner { if (newOwner != address(0)) { owner = newOwner; } } } contract ERC20Basic { uint public totalSupply; function balanceOf(address who) constant returns (uint); function transfer(address to, uint value); event Transfer(address indexed from, address indexed to, uint value); } contract ERC20 is ERC20Basic { function allowance(address owner, address spender) constant returns (uint); function transferFrom(address from, address to, uint value); function approve(address spender, uint value); event Approval(address indexed owner, address indexed spender, uint value); } contract Multisend is Ownable { function multisend(address _tokenAddr, address[] dests, uint256[] values) onlyOwner returns (uint256) { uint256 i = 0; while (i < dests.length) { ERC20(_tokenAddr).transfer(dests[i], values[i]); i += 1; } return (i); } }","{'denial_service', 'arithmetic'}",9869b406eddb3eddbebb0d5244885365,"{'access_control': 0.0, 'arithmetic': np.float64(0.220970829953588), 'denial_service': np.float64(0.4151657683182716), 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}","{'denial_service', 'arithmetic'}",270
2461,0x5cc944460bf5ba9e33651d39d8d3508a54760d40,"{'mythril': {'vulnerabilities': {'Integer Overflow': 2}, 'categories': {'arithmetic': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1, 'Integer Overflow.': 1}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 1}, 'categories': {'arithmetic': 1}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[40, 16, 32, 39]",5,"pragma solidity ^0.4.16; contract UDA{ uint256 constant private MAX_UINT256 = 2**256 - 1; mapping (address => uint256) public balances; mapping (address => mapping (address => uint256)) public allowed; uint256 public totalSupply; string public name; uint8 public decimals; string public symbol; event Transfer(address indexed _from, address indexed _to, uint256 _value); event Approval(address indexed _owner, address indexed _spender, uint256 _value); function UDA() public { balances[msg.sender] = 20000000000000; totalSupply = 20000000000000; name = ""uniteddigitalassets""; decimals =4; symbol = ""UDA""; } function transfer(address _to, uint256 _value) public returns (bool success) { require(balances[msg.sender] >= _value); balances[msg.sender] -= _value; balances[_to] += _value; Transfer(msg.sender, _to, _value); return true; } function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) { uint256 allowance = allowed[_from][msg.sender]; require(balances[_from] >= _value && allowance >= _value); balances[_to] += _value; balances[_from] -= _value; if (allowance < MAX_UINT256) { allowed[_from][msg.sender] -= _value; } Transfer(_from, _to, _value); return true; } function balanceOf(address _owner) public view returns (uint256 balance) { return balances[_owner]; } function approve(address _spender, uint256 _value) public returns (bool success) { allowed[msg.sender][_spender] = _value; Approval(msg.sender, _spender, _value); return true; } function allowance(address _owner, address _spender) public view returns (uint256 remaining) { return allowed[_owner][_spender]; } }",{'arithmetic'},43de2e930b24938705592470fff47f19,"{'access_control': 0.0, 'arithmetic': np.float64(0.688514475437834), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}",{'arithmetic'},451
2462,0x5cc4a441e43d11d27747aba48efed848de412d28,"{'mythril': {'vulnerabilities': {'Integer Overflow': 4, 'Exception state': 2}, 'categories': {'arithmetic': 4, 'Other': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Overflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[39, 12, 18, 52, 24, 62, 31]",7,"pragma solidity ^0.4.13; contract Prover { struct Entry { bool exists; uint256 time; uint256 value; } mapping (address => mapping (bytes32 => Entry)) public ledger; function addEntry(bytes32 dataHash) payable { _addEntry(dataHash); } function addEntry(string dataString) payable { _addEntry(sha3(dataString)); } function deleteEntry(bytes32 dataHash) { _deleteEntry(dataHash); } function deleteEntry(string dataString) { _deleteEntry(sha3(dataString)); } function _addEntry(bytes32 dataHash) internal { assert(!ledger[msg.sender][dataHash].exists); ledger[msg.sender][dataHash].exists = true; ledger[msg.sender][dataHash].time = now; ledger[msg.sender][dataHash].value = msg.value; } function _deleteEntry(bytes32 dataHash) internal { assert(ledger[msg.sender][dataHash].exists); uint256 rebate = ledger[msg.sender][dataHash].value; delete ledger[msg.sender][dataHash]; if (rebate > 0) { msg.sender.transfer(rebate); } } function proveIt(address claimant, bytes32 dataHash) constant returns (bool proved, uint256 time, uint256 value) { return status(claimant, dataHash); } function proveIt(address claimant, string dataString) constant returns (bool proved, uint256 time, uint256 value) { return status(claimant, sha3(dataString)); } function proveIt(bytes32 dataHash) constant returns (bool proved, uint256 time, uint256 value) { return status(msg.sender, dataHash); } function proveIt(string dataString) constant returns (bool proved, uint256 time, uint256 value) { return status(msg.sender, sha3(dataString)); } function status(address claimant, bytes32 dataHash) internal constant returns (bool, uint256, uint256) { if (ledger[claimant][dataHash].exists) { return (true, ledger[claimant][dataHash].time, ledger[claimant][dataHash].value); } else { return (false, 0, 0); } } function () { revert(); } }","{'other', 'arithmetic'}",e23f127b8a86ae308d22b96ef5359ec0,"{'access_control': 0.0, 'arithmetic': np.float64(0.4809315912786981), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': np.float64(0.1111111111111111), 'clean': 0.7777777777777778}","{'other', 'arithmetic'}",510
2463,0x5c8546a7b86ba30202c09a84f5a72644a2a4f7ba,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {'suicidal': 1, 'incorrect-equality': 1}, 'categories': {'access_control': 1, 'Other': 1}}, 'oyente': {'vulnerabilities': {'Integer Overflow.': 1, 'Timestamp Dependency.': 1}, 'categories': {'arithmetic': 1, 'time_manipulation': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_BALANCE_EQUALITY': 1}, 'categories': {'Other': 1}}, 'securify': {'vulnerabilities': {'TODTransfer': 2}, 'categories': {'front_running': 2}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[42, 51, 45, 38]",7,pragma solidity ^0.4.24; contract Ownable { address public Owner; constructor() public { Owner = msg.sender; } modifier onlyOwner() { if (Owner == msg.sender) { _; } } function transferOwner(address _Owner) public onlyOwner { if (_Owner != address(0)) Owner = _Owner; } } contract MyDeposit is Ownable { address public Owner; mapping (address => uint) public deposits; uint public openDate; function initalize(uint _openDate) payable public { Owner = msg.sender; openDate = _openDate; deposit(); } function() public payable { } function deposit() public payable { if (msg.value >= 0.5 ether) deposits[msg.sender] += msg.value; } function withdraw(uint amount) public onlyOwner { if (now >= openDate) { uint max = deposits[msg.sender]; if (amount <= max && max > 0) if (!msg.sender.send(amount)) revert(); } } function kill() public { if (address(this).balance == 0) selfdestruct(msg.sender); } },"{'time_manipulation', 'access_control', 'arithmetic', 'other', 'front_running'}",57001e0c1d622dabe3ed5fb14278af2f,"{'access_control': np.float64(0.14446405201872123), 'arithmetic': np.float64(0.220970829953588), 'denial_service': 0.0, 'front_running': np.float64(0.15965746899845826), 'reentrancy': 0.0, 'time_manipulation': np.float64(0.1111111111111111), 'unchecked_low_calls': 0.0, 'other': np.float64(0.49892699527353795), 'clean': 0.5555555555555556}","{'time_manipulation', 'access_control', 'arithmetic', 'other', 'front_running'}",250
2464,0x5c508f6bdcde0c809a28fa58e61e280500da4677,"{'mythril': {'vulnerabilities': {'Integer Overflow': 1, 'Message call to external contract': 1}, 'categories': {'arithmetic': 1, 'reentrancy': 1}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1, 'Integer Overflow.': 1}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[42, 46, 6]",4,"pragma solidity ^0.4.2; contract tokenRecipient { function receiveApproval(address _from, uint256 _value, address _token, bytes _extraData); } contract Barneys4HackerSpaceToken { string public standard = 'Token 0.1'; string public name=""BarneysHackerSpaceToken""; string public symbol=""BHST""; uint8 public decimals=6; uint256 public totalSupply = 10000; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); function Barneys4HackerSpaceToken() { balanceOf[msg.sender] = totalSupply; } function transfer(address _to, uint256 _value) { if (balanceOf[msg.sender] < _value) throw; if (balanceOf[_to] + _value < balanceOf[_to]) throw; balanceOf[msg.sender] -= _value; balanceOf[_to] += _value; Transfer(msg.sender, _to, _value); } function approve(address _spender, uint256 _value) returns (bool success) { allowance[msg.sender][_spender] = _value; return true; } function approveAndCall(address _spender, uint256 _value, bytes _extraData) returns (bool success) { tokenRecipient spender = tokenRecipient(_spender); if (approve(_spender, _value)) { spender.receiveApproval(msg.sender, _value, this, _extraData); return true; } } function transferFrom(address _from, address _to, uint256 _value) returns (bool success) { if (balanceOf[_from] < _value) throw; if (balanceOf[_to] + _value < balanceOf[_to]) throw; if (_value > allowance[_from][msg.sender]) throw; balanceOf[_from] -= _value; balanceOf[_to] += _value; allowance[_from][msg.sender] -= _value; Transfer(_from, _to, _value); return true; } function () { throw; } }","{'reentrancy', 'arithmetic'}",7d63194a39db0b41bad8274407aee8ff,"{'access_control': 0.0, 'arithmetic': np.float64(0.4809315912786981), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': np.float64(0.2411769030203825), 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.7777777777777778}","{'reentrancy', 'arithmetic'}",484
2465,0x5a437d94843541d5cb83221a4a4b253de30b97b7,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_ARRAY_LENGTH_MANIPULATION': 1, 'SOLIDITY_DIV_MUL': 2, 'SOLIDITY_GAS_LIMIT_IN_LOOPS': 1, 'SOLIDITY_UNCHECKED_CALL': 1}, 'categories': {'arithmetic': 3, 'denial_service': 1, 'unchecked_low_calls': 1}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[61, 45, 62, 63]",5,contract NotAnotherPonzi { struct Person { address etherAddress; uint amount; } Person[] public persons; uint public payoutIdx = 0; uint public collectedFees; uint public balance = 0; address public owner; modifier onlyowner { if (msg.sender == owner) _ } function NotAnotherPonzi() { owner = msg.sender; } function() { enter(); } function enter() { if (msg.value < 1/100 ether) { msg.sender.send(msg.value); return; } uint amount; if (msg.value > 10 ether) { msg.sender.send(msg.value - 10 ether); amount = 10 ether; } else { amount = msg.value; } uint idx = persons.length; persons.length += 1; persons[idx].etherAddress = msg.sender; persons[idx].amount = amount; if (idx != 0) { collectedFees += amount / 10; owner.send(collectedFees); collectedFees = 0; balance += amount - amount / 10; } else { balance += amount; } while (balance > persons[payoutIdx].amount / 100 * 125) { uint transactionAmount = persons[payoutIdx].amount / 100 * 125; persons[payoutIdx].etherAddress.send(transactionAmount); balance -= transactionAmount; payoutIdx += 1; } } function setOwner(address _owner) onlyowner { owner = _owner; } },"{'denial_service', 'unchecked_low_calls', 'arithmetic'}",ed17d6be8d4d1448ea0ff9bc70f5a394,"{'access_control': 0.0, 'arithmetic': np.float64(0.11827716210198437), 'denial_service': np.float64(0.2075828841591358), 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': np.float64(0.16784328247863028), 'other': 0.0, 'clean': 0.8888888888888888}","{'denial_service', 'unchecked_low_calls', 'arithmetic'}",323
2466,0x5818ef6b37c329040f331f772fe86619ce56026b,"{'mythril': {'vulnerabilities': {'Unchecked SUICIDE': 1}, 'categories': {'access_control': 1}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}",[8],1,pragma solidity ^0.4.25; contract Multi_X2 { address Owner = msg.sender; function() public payable {} function close() private { selfdestruct(msg.sender); } function X2() public payable { if (msg.value >= address(this).balance) { close(); } } function fin() public { if (msg.sender == Owner) { close(); } } },{'access_control'},98ba4ab2a44ecc4dcf0ca7fb353e96b8,"{'access_control': np.float64(0.14446405201872123), 'arithmetic': 0.0, 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.8888888888888888}",{'access_control'},91
2467,0x56fedaf633393a4902078b95a4de01c6185c5975,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Callstack Depth Attack Vulnerability.': 1}, 'categories': {'denial_service': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_UNCHECKED_CALL': 1}, 'categories': {'unchecked_low_calls': 1}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}",[21],2,"contract DAO { function balanceOf(address addr) returns (uint); function transferFrom(address from, address to, uint balance) returns (bool); uint public totalSupply; } contract WithdrawDAO { DAO constant public mainDAO = DAO(0x492ea3bb0f3315521c31f273e565b868fc090f17); address constant public trustee = 0xda4a4626d3e16e094de3225a751aab7128e96526; function withdraw(){ uint balance = mainDAO.balanceOf(msg.sender); if (!mainDAO.transferFrom(msg.sender, this, balance) || !msg.sender.send(balance)) throw; } function trusteeWithdraw() { trustee.send((this.balance + mainDAO.balanceOf(this)) - mainDAO.totalSupply()); } }","{'denial_service', 'unchecked_low_calls'}",73cf985c24a669dff9a3b6bc1f491fc8,"{'access_control': 0.0, 'arithmetic': 0.0, 'denial_service': np.float64(0.2075828841591358), 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': np.float64(0.16784328247863028), 'other': 0.0, 'clean': 0.7777777777777778}","{'denial_service', 'unchecked_low_calls'}",200
2468,0x56853ab9006e0712b05c68b586372fcdde5236b9,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {'unused-return': 2}, 'categories': {'unchecked_low_calls': 2}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 1}, 'categories': {'arithmetic': 1}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_GAS_LIMIT_IN_LOOPS': 2, 'SOLIDITY_UNCHECKED_CALL': 2}, 'categories': {'denial_service': 2, 'unchecked_low_calls': 2}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[64, 65, 70, 53, 55, 88, 63]",7,"pragma solidity ^0.4.16; contract Ownable { address public owner; function Ownable() { owner = msg.sender; } modifier onlyOwner() { require(msg.sender == owner); _; } function transferOwnership(address newOwner) onlyOwner { require(newOwner != address(0)); owner = newOwner; } } interface Token { function transfer(address _to, uint256 _value) returns (bool); function balanceOf(address _owner) constant returns (uint256 balance); } contract AirDrop is Ownable { Token token; event TransferredToken(address indexed to, uint256 value); event FailedTransfer(address indexed to, uint256 value); modifier whenDropIsActive() { assert(isActive()); _; } function AirDrop () { address _tokenAddr = 0xf201D414AC3eeB650e3414BfB4C0Da1A93434f6F; token = Token(_tokenAddr); } function isActive() constant returns (bool) { return ( tokensAvailable() > 0 ); } function sendTokens(address[] dests, uint256[] values) whenDropIsActive onlyOwner external { uint256 i = 0; while (i < dests.length) { uint256 toSend = values[i] * 10**18; sendInternally(dests[i] , toSend, values[i]); i++; } } function sendTokensSingleValue(address[] dests, uint256 value) whenDropIsActive onlyOwner external { uint256 i = 0; uint256 toSend = value * 10**18; while (i < dests.length) { sendInternally(dests[i] , toSend, value); i++; } } function sendInternally(address recipient, uint256 tokensToSend, uint256 valueToPresent) internal { if(recipient == address(0)) return; if(tokensAvailable() >= tokensToSend) { token.transfer(recipient, tokensToSend); TransferredToken(recipient, valueToPresent); } else { FailedTransfer(recipient, valueToPresent); } } function tokensAvailable() constant returns (uint256) { return token.balanceOf(this); } function destroy() onlyOwner { uint256 balance = tokensAvailable(); require (balance > 0); token.transfer(owner, balance); selfdestruct(owner); } }","{'denial_service', 'unchecked_low_calls', 'arithmetic'}",60ce277a9af5969d76a3f6b399fd15fa,"{'access_control': 0.0, 'arithmetic': np.float64(0.2075828841591358), 'denial_service': np.float64(0.2075828841591358), 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': np.float64(0.33568656495726057), 'other': 0.0, 'clean': 0.6666666666666666}","{'denial_service', 'unchecked_low_calls', 'arithmetic'}",512
2469,0x555d371d8364cbf4deaac794133ed7ec76d22413,"{'mythril': {'vulnerabilities': {'Integer Overflow': 10, 'Use of tx.origin': 1}, 'categories': {'arithmetic': 10, 'access_control': 1}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Overflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[27, 12, 15, 23]",12,pragma solidity ^0.4.25; contract CompanyFundingAccount { bytes32 keyHash; address owner; constructor() public { owner = msg.sender; } function withdraw(string key) public payable { require(msg.sender == tx.origin); if(keyHash == keccak256(abi.encodePacked(key))) { if(msg.value >= 1 ether) { msg.sender.transfer(address(this).balance); } } } function setup(string key) public { if (keyHash == 0x0) { keyHash = keccak256(abi.encodePacked(key)); } } function update(bytes32 _keyHash) public { if (keyHash == 0x0) { keyHash = _keyHash; } } function sweep() public { require(msg.sender == owner); selfdestruct(owner); } function () public payable { } },"{'access_control', 'arithmetic'}",0958a49da241ce3061ddaae47d848d43,"{'access_control': np.float64(0.14446405201872123), 'arithmetic': np.float64(0.4809315912786981), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.7777777777777778}","{'access_control', 'arithmetic'}",200
2470,0x53e8f709b71faf06c42df6ba837f56ccf69196e4,"{'mythril': {'vulnerabilities': {'Integer Overflow': 2}, 'categories': {'arithmetic': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 2}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 4}, 'categories': {'arithmetic': 4}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[19, 4, 22]",8,"pragma solidity ^0.4.19; contract BaseToken { string public name; string public symbol; uint8 public decimals; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Approval(address indexed owner, address indexed spender, uint256 value); function _transfer(address _from, address _to, uint _value) internal { require(_to != 0x0); require(balanceOf[_from] >= _value); require(balanceOf[_to] + _value > balanceOf[_to]); uint previousBalances = balanceOf[_from] + balanceOf[_to]; balanceOf[_from] -= _value; balanceOf[_to] += _value; assert(balanceOf[_from] + balanceOf[_to] == previousBalances); Transfer(_from, _to, _value); } function transfer(address _to, uint256 _value) public returns (bool success) { _transfer(msg.sender, _to, _value); return true; } function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) { require(_value <= allowance[_from][msg.sender]); allowance[_from][msg.sender] -= _value; _transfer(_from, _to, _value); return true; } function approve(address _spender, uint256 _value) public returns (bool success) { allowance[msg.sender][_spender] = _value; Approval(msg.sender, _spender, _value); return true; } } contract CustomToken is BaseToken { function CustomToken() public { totalSupply = 210000000000000000000000000; name = 'ABC'; symbol = 'ABC'; decimals = 18; balanceOf[0x55b2dd93c7e4ee5910818b209ddc65a6524f8e59] = totalSupply; Transfer(address(0), 0x55b2dd93c7e4ee5910818b209ddc65a6524f8e59, totalSupply); } }",{'arithmetic'},6ace9f01397a973bff01a090779b5124,"{'access_control': 0.0, 'arithmetic': np.float64(0.688514475437834), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}",{'arithmetic'},484
